branch	name	FractionOverlaps	event	final_name
JBLAB-4941	UGT8	1.0	loss	UGT8 -
JBLAB-4941	METTL14	1.0	loss	METTL14 -
JBLAB-4941	PRDM5	1.0	loss	PRDM5 -
JBLAB-4941	IL21	1.0	loss	IL21 -
JBLAB-4941	FAT4	1.0	loss	FAT4 -
JBLAB-4941	MFSD8	1.0	loss	MFSD8 -
JBLAB-4941	ADAMTS16	1.0	loss	ADAMTS16 -
JBLAB-4941	UBE2QL1	1.0	loss	UBE2QL1 -
JBLAB-4941	FAM173B	1.0	loss	FAM173B -
JBLAB-4941	TRIO	1.0	loss	TRIO -
JBLAB-4941	MARCH11	1.0	loss	MARCH11 -
JBLAB-4941	CDH12	1.0	loss	CDH12 -
JBLAB-4941	CDH10	1.0	loss	CDH10 -
JBLAB-4941	ZFR	1.0	loss	ZFR -
JBLAB-4941	CAPSL	1.0	loss	CAPSL -
JBLAB-4941	LMBRD2	1.0	loss	LMBRD2 -
JBLAB-4941	RANBP3L	1.0	loss	RANBP3L -
JBLAB-4941	NIPBL	1.0	loss	NIPBL -
JBLAB-4941	C5orf28	1.0	loss	C5orf28 -
JBLAB-4941	ARL15	1.0	loss	ARL15 -
JBLAB-4941	DDX4	1.0	loss	DDX4 -
JBLAB-4941	MAP3K1	1.0	loss	MAP3K1 -
JBLAB-4941	PLK2	1.0	loss	PLK2 -
JBLAB-4941	TRIM23	1.0	loss	TRIM23 -
JBLAB-4941	PIK3R1	1.0	loss	PIK3R1 -
JBLAB-4941	TNPO1	1.0	loss	TNPO1 -
JBLAB-4941	PAPD4	1.0	loss	PAPD4 -
JBLAB-4941	MSH3	1.0	loss	MSH3 -
JBLAB-4941	RASGRF2	1.0	loss	RASGRF2 -
JBLAB-4941	RASA1	1.0	loss	RASA1 -
JBLAB-4941	MEF2C	1.0	loss	MEF2C -
JBLAB-4941	ARRDC3	1.0	loss	ARRDC3 -
JBLAB-4941	CAST	1.0	loss	CAST -
JBLAB-4941	FBXL17	1.0	loss	FBXL17 -
JBLAB-4941	EPB41L4A	1.0	loss	EPB41L4A -
JBLAB-4941	APC	1.0	loss	APC -
JBLAB-4941	SRP19	1.0	loss	SRP19 -
JBLAB-4941	KCNN2	1.0	loss	KCNN2 -
JBLAB-4941	AKR1C2	1.0	loss	AKR1C2 -
JBLAB-4941	SFMBT2	1.0	loss	SFMBT2 -
JBLAB-4941	ITIH5	1.0	loss	ITIH5 -
JBLAB-4941	TAF3	1.0	loss	TAF3 -
JBLAB-4941	GATA3	1.0	loss	GATA3 -
JBLAB-4941	UPF2	1.0	loss	UPF2 -
JBLAB-4941	DHTKD1	1.0	loss	DHTKD1 -
JBLAB-4941	PTER	1.0	loss	PTER -
JBLAB-4941	VIM	1.0	loss	VIM -
JBLAB-4941	ST8SIA6	1.0	loss	ST8SIA6 -
JBLAB-4941	CACNB2	1.0	loss	CACNB2 -
JBLAB-4941	MLLT10	1.0	loss	MLLT10 -
JBLAB-4941	DNAJC1	1.0	loss	DNAJC1 -
JBLAB-4941	MYO3A	1.0	loss	MYO3A -
JBLAB-4941	ABI1	1.0	loss	ABI1 -
JBLAB-4941	WAC	1.0	loss	WAC -
JBLAB-4941	BAMBI	1.0	loss	BAMBI -
JBLAB-4941	ZEB1	1.0	loss	ZEB1 -
JBLAB-4941	ARHGAP12	1.0	loss	ARHGAP12 -
JBLAB-4941	CUL2	1.0	loss	CUL2 -
JBLAB-4941	C10orf25	1.0	loss	C10orf25 -
JBLAB-4941	MARCH8	1.0	loss	MARCH8 -
JBLAB-4941	ZNF488	1.0	loss	ZNF488 -
JBLAB-4941	MAPK8	1.0	loss	MAPK8 -
JBLAB-4941	TFAM	1.0	loss	TFAM -
JBLAB-4941	ARID5B	1.0	loss	ARID5B -
JBLAB-4941	JMJD1C	1.0	loss	JMJD1C -
JBLAB-4941	HERC4	1.0	loss	HERC4 -
JBLAB-4941	RUFY2	1.0	loss	RUFY2 -
JBLAB-4941	CCAR1	1.0	loss	CCAR1 -
JBLAB-4941	ANXA7	1.0	loss	ANXA7 -
JBLAB-4941	SYNPO2L	1.0	loss	SYNPO2L -
JBLAB-4941	FUT11	1.0	loss	FUT11 -
JBLAB-4941	ZSWIM8	1.0	loss	ZSWIM8 -
JBLAB-4941	KAT6B	1.0	loss	KAT6B -
JBLAB-4941	NRG3	1.0	loss	NRG3 -
JBLAB-4941	GRID1	1.0	loss	GRID1 -
JBLAB-4941	ATAD1	1.0	loss	ATAD1 -
JBLAB-4941	PTEN	1.0	loss	PTEN -
JBLAB-4941	FAS	1.0	loss	FAS -
JBLAB-4941	KIF20B	1.0	loss	KIF20B -
JBLAB-4941	PPP1R3C	1.0	loss	PPP1R3C -
JBLAB-4941	BTAF1	1.0	loss	BTAF1 -
JBLAB-4941	CCNJ	1.0	loss	CCNJ -
JBLAB-4941	TLL2	1.0	loss	TLL2 -
JBLAB-4941	TM9SF3	1.0	loss	TM9SF3 -
JBLAB-4941	R3HCC1L	1.0	loss	R3HCC1L -
JBLAB-4941	HPS1	1.0	loss	HPS1 -
JBLAB-4941	HPSE2	1.0	loss	HPSE2 -
JBLAB-4941	PAX2	1.0	loss	PAX2 -
JBLAB-4941	KCNIP2	1.0	loss	KCNIP2 -
JBLAB-4941	LDB1	1.0	loss	LDB1 -
JBLAB-4941	NFKB2	1.0	loss	NFKB2 -
JBLAB-4941	SUFU	1.0	loss	SUFU -
JBLAB-4941	SH3PXD2A	1.0	loss	SH3PXD2A -
JBLAB-4941	SLK	1.0	loss	SLK -
JBLAB-4941	GSTO2	1.0	loss	GSTO2 -
JBLAB-4941	SORCS1	1.0	loss	SORCS1 -
JBLAB-4941	TECTB	1.0	loss	TECTB -
JBLAB-4941	TCF7L2	1.0	loss	TCF7L2 -
JBLAB-4941	NRAP	1.0	loss	NRAP -
JBLAB-4941	ATRNL1	1.0	loss	ATRNL1 -
JBLAB-4941	CACUL1	1.0	loss	CACUL1 -
JBLAB-4941	PRDX3	1.0	loss	PRDX3 -
JBLAB-4941	FGFR2	1.0	loss	FGFR2 -
JBLAB-4941	C10orf88	1.0	loss	C10orf88 -
JBLAB-4941	IKZF5	1.0	loss	IKZF5 -
JBLAB-4941	CPXM2	1.0	loss	CPXM2 -
JBLAB-4941	MKI67	1.0	loss	MKI67 -
JBLAB-4941	WT1	1.0	loss	WT1 -
JBLAB-4941	QSER1	1.0	loss	QSER1 -
JBLAB-4941	API5	1.0	loss	API5 -
JBLAB-4941	C11orf94	1.0	loss	C11orf94 -
JBLAB-4941	AMBRA1	1.0	loss	AMBRA1 -
JBLAB-4941	KBTBD4	1.0	loss	KBTBD4 -
JBLAB-4941	TRIM48	1.0	loss	TRIM48 -
JBLAB-4941	OR5I1	1.0	loss	OR5I1 -
JBLAB-4941	OR5M3	1.0	loss	OR5M3 -
JBLAB-4941	CTNND1	1.0	loss	CTNND1 -
JBLAB-4941	STX3	1.0	loss	STX3 -
JBLAB-4941	MS4A8	1.0	loss	MS4A8 -
JBLAB-4941	EML3	1.0	loss	EML3 -
JBLAB-4941	GNG3	1.0	loss	GNG3 -
JBLAB-4941	HNRNPUL2	1.0	loss	HNRNPUL2 -
JBLAB-4941	STX5	1.0	loss	STX5 -
JBLAB-4941	RTN3	1.0	loss	RTN3 -
JBLAB-4941	MARK2	1.0	loss	MARK2 -
JBLAB-4941	RCOR2	1.0	loss	RCOR2 -
JBLAB-4941	STIP1	1.0	loss	STIP1 -
JBLAB-4941	VEGFB	1.0	loss	VEGFB -
JBLAB-4941	PLCB3	1.0	loss	PLCB3 -
JBLAB-4941	NRXN2	1.0	loss	NRXN2 -
JBLAB-4941	SF1	1.0	loss	SF1 -
JBLAB-4941	MEN1	1.0	loss	MEN1 -
JBLAB-4941	MRPL49	1.0	loss	MRPL49 -
JBLAB-4941	POLA2	1.0	loss	POLA2 -
JBLAB-4941	FIBP	1.0	loss	FIBP -
JBLAB-4941	BRMS1	1.0	loss	BRMS1 -
JBLAB-4941	CTSF	1.0	loss	CTSF -
JBLAB-4941	LRFN4	1.0	loss	LRFN4 -
JBLAB-4941	DHCR7	1.0	loss	DHCR7 -
JBLAB-4941	INPPL1	1.0	loss	INPPL1 -
JBLAB-4941	DNAJB13	1.0	loss	DNAJB13 -
JBLAB-4941	POLD3	1.0	loss	POLD3 -
JBLAB-4941	UVRAG	1.0	loss	UVRAG -
JBLAB-4941	WNT11	1.0	loss	WNT11 -
JBLAB-4941	CAPN5	1.0	loss	CAPN5 -
JBLAB-4941	INTS4	1.0	loss	INTS4 -
JBLAB-4941	NDUFC2	1.0	loss	NDUFC2 -
JBLAB-4941	DLG2	1.0	loss	DLG2 -
JBLAB-4941	GRM5	1.0	loss	GRM5 -
JBLAB-4941	AMOTL1	1.0	loss	AMOTL1 -
JBLAB-4941	CNTN5	1.0	loss	CNTN5 -
JBLAB-4941	TRPC6	1.0	loss	TRPC6 -
JBLAB-4941	ANGPTL5	1.0	loss	ANGPTL5 -
JBLAB-4941	MMP10	1.0	loss	MMP10 -
JBLAB-4941	ATM	1.0	loss	ATM -
JBLAB-4941	USP28	1.0	loss	USP28 -
JBLAB-4941	HTR3B	1.0	loss	HTR3B -
JBLAB-4941	NNMT	1.0	loss	NNMT -
JBLAB-4941	REXO2	1.0	loss	REXO2 -
JBLAB-4941	SIK3	1.0	loss	SIK3 -
JBLAB-4941	PAFAH1B2	1.0	loss	PAFAH1B2 -
JBLAB-4941	TMPRSS4	1.0	loss	TMPRSS4 -
JBLAB-4941	KMT2A	1.0	loss	KMT2A -
JBLAB-4941	TREH	1.0	loss	TREH -
JBLAB-4941	MFRP	1.0	loss	MFRP -
JBLAB-4941	DACH1	1.0	loss	DACH1 -
JBLAB-4941	FBXL3	1.0	loss	FBXL3 -
JBLAB-4941	RNF219	1.0	loss	RNF219 -
JBLAB-4941	RBM26	1.0	loss	RBM26 -
JBLAB-4941	GPC6	1.0	loss	GPC6 -
JBLAB-4941	DCT	1.0	loss	DCT -
JBLAB-4941	SOX21	1.0	loss	SOX21 -
JBLAB-4941	CLDN10	1.0	loss	CLDN10 -
JBLAB-4941	CLYBL	1.0	loss	CLYBL -
JBLAB-4941	PCCA	1.0	loss	PCCA -
JBLAB-4941	NALCN	1.0	loss	NALCN -
JBLAB-4941	COL4A1	1.0	loss	COL4A1 -
JBLAB-4941	COL4A2	1.0	loss	COL4A2 -
JBLAB-4941	ING1	1.0	loss	ING1 -
JBLAB-4941	CDH7	1.0	loss	CDH7 -
JBLAB-4941	DOK6	1.0	loss	DOK6 -
JBLAB-4941	CD226	1.0	loss	CD226 -
JBLAB-4941	NETO1	1.0	loss	NETO1 -
